matrix_name rows cols nnz block_size scramble algo mask tau centroid VBR_nzcount VBR_nzblocks_count VBR_average_height VBR_longest_row
power9 155376 155376 2512300 16 0 clubs 64 01 128 51596032 201547 16 234
power9 155376 155376 2512300 16 0 clubs 64 03 128 62153984 242789 16 237
power9 155376 155376 2512300 16 0 clubs 64 06 128 62855424 245529 16 237
power9 155376 155376 2512300 16 0 clubs 64 09 128 83539968 326328 16 237
power9 155376 155376 2512300 16 0 clubs 256 01 128 56892160 222235 16 234
power9 155376 155376 2512300 16 0 clubs 256 03 128 85363712 333452 16 234
power9 155376 155376 2512300 16 0 clubs 256 06 128 88780288 346798 16 237
power9 155376 155376 2512300 16 0 clubs 256 09 128 91224064 356344 16 240
pre2 659033 659033 5959282 16 0 clubs 1 09 64 263719920 1030159 16 187
pre2 659033 659033 5959282 16 0 clubs 16 06 64 189410368 739886 16 108
pre2 659033 659033 5959282 16 0 clubs 16 09 64 284501392 1111341 15.9999 168
pre2 659033 659033 5959282 16 0 clubs 64 06 64 231224096 903227 15.9999 112
pre2 659033 659033 5959282 16 0 clubs 64 09 64 274759825 1073283 16 249
pre2 659033 659033 5959282 16 0 clubs 256 03 64 258660416 1010394 16 106
pre2 659033 659033 5959282 16 0 clubs 256 06 64 259183392 1012450 15.9998 130
pre2 659033 659033 5959282 16 0 clubs 256 09 64 311835088 1218108 16 206
pre2 659033 659033 5959282 16 0 clubs 1 09 64 263719920 1030159 16 187
pre2 659033 659033 5959282 16 0 clubs 16 06 64 189410368 739886 16 108
pre2 659033 659033 5959282 16 0 clubs 16 09 64 284501392 1111341 15.9999 168
pre2 659033 659033 5959282 16 0 clubs 64 06 64 231224096 903227 15.9999 112
pre2 659033 659033 5959282 16 0 clubs 64 09 64 274759825 1073283 16 249
pre2 659033 659033 5959282 16 0 clubs 256 03 64 258660416 1010394 16 106
pre2 659033 659033 5959282 16 0 clubs 256 06 64 259183392 1012450 15.9998 130
pre2 659033 659033 5959282 16 0 clubs 256 09 64 311835088 1218108 16 206
pre2 659033 659033 5959282 16 0 clubs 1 09 128 264908160 1034801 16 169
pre2 659033 659033 5959282 16 0 clubs 16 06 128 189283648 739391 16 108
pre2 659033 659033 5959282 16 0 clubs 16 09 128 282767184 1104565 15.9999 159
pre2 659033 659033 5959282 16 0 clubs 64 03 128 207259344 809609 16 99
pre2 659033 659033 5959282 16 0 clubs 64 06 128 231570240 904580 15.9999 107
pre2 659033 659033 5959282 16 0 clubs 64 09 128 274849425 1073633 16 252
pre2 659033 659033 5959282 16 0 clubs 256 03 128 256558064 1002183 16 106
pre2 659033 659033 5959282 16 0 clubs 256 06 128 258191920 1008567 15.9999 142
pre2 659033 659033 5959282 16 0 clubs 256 09 128 312116656 1219207 16 215
qa8fk 66127 66127 863353 16 0 clubs 1 01 64 9434033 36852 15.9999 11
qa8fk 66127 66127 863353 16 0 clubs 1 03 64 9434033 36852 15.9999 11
qa8fk 66127 66127 863353 16 0 clubs 1 06 64 9999265 39060 15.9999 14
qa8fk 66127 66127 863353 16 0 clubs 1 09 64 17317457 67647 15.9999 31
qa8fk 66127 66127 863353 16 0 clubs 16 01 64 9434033 36852 15.9999 11
qa8fk 66127 66127 863353 16 0 clubs 16 03 64 9765553 38147 15.9999 13
qa8fk 66127 66127 863353 16 0 clubs 16 06 64 11580833 45238 15.9999 18
qa8fk 66127 66127 863353 16 0 clubs 16 09 64 14970193 58478 15.9998 30
qa8fk 66127 66127 863353 16 0 clubs 64 01 64 9960881 38910 15.9999 15
qa8fk 66127 66127 863353 16 0 clubs 64 03 64 11455153 44747 15.9999 18
qa8fk 66127 66127 863353 16 0 clubs 64 06 64 12345265 48224 15.9999 29
qa8fk 66127 66127 863353 16 0 clubs 64 09 64 14421056 56333 15.9998 29
qa8fk 66127 66127 863353 16 0 clubs 256 01 64 12583345 49154 15.9999 25
qa8fk 66127 66127 863353 16 0 clubs 256 03 64 13075377 51076 15.9999 28
qa8fk 66127 66127 863353 16 0 clubs 256 06 64 14057552 54913 15.9998 24
qa8fk 66127 66127 863353 16 0 clubs 256 09 64 14199808 55469 15.9997 30
qa8fk 66127 66127 863353 16 0 clubs 1 01 64 9434033 36852 15.9999 11
qa8fk 66127 66127 863353 16 0 clubs 1 03 64 9434033 36852 15.9999 11
qa8fk 66127 66127 863353 16 0 clubs 1 06 64 9999265 39060 15.9999 14
qa8fk 66127 66127 863353 16 0 clubs 1 09 64 17317457 67647 15.9999 31
qa8fk 66127 66127 863353 16 0 clubs 16 01 64 9434033 36852 15.9999 11
qa8fk 66127 66127 863353 16 0 clubs 16 03 64 9765553 38147 15.9999 13
qa8fk 66127 66127 863353 16 0 clubs 16 06 64 11580833 45238 15.9999 18
qa8fk 66127 66127 863353 16 0 clubs 16 09 64 14970193 58478 15.9998 30
qa8fk 66127 66127 863353 16 0 clubs 64 01 64 9960881 38910 15.9999 15
qa8fk 66127 66127 863353 16 0 clubs 64 03 64 11455153 44747 15.9999 18
qa8fk 66127 66127 863353 16 0 clubs 64 06 64 12345265 48224 15.9999 29
qa8fk 66127 66127 863353 16 0 clubs 64 09 64 14421056 56333 15.9998 29
qa8fk 66127 66127 863353 16 0 clubs 256 01 64 12583345 49154 15.9999 25
qa8fk 66127 66127 863353 16 0 clubs 256 03 64 13075377 51076 15.9999 28
qa8fk 66127 66127 863353 16 0 clubs 256 06 64 14057552 54913 15.9998 24
qa8fk 66127 66127 863353 16 0 clubs 256 09 64 14199808 55469 15.9997 30
qa8fk 66127 66127 863353 16 0 clubs 1 01 128 9434033 36852 15.9999 11
qa8fk 66127 66127 863353 16 0 clubs 1 03 128 9434033 36852 15.9999 11
qa8fk 66127 66127 863353 16 0 clubs 1 06 128 9911985 38719 15.9999 13
qa8fk 66127 66127 863353 16 0 clubs 1 09 128 16540785 64613 15.9999 36
qa8fk 66127 66127 863353 16 0 clubs 16 01 128 9434033 36852 15.9999 11
qa8fk 66127 66127 863353 16 0 clubs 16 03 128 9750705 38089 15.9999 13
qa8fk 66127 66127 863353 16 0 clubs 16 06 128 11532449 45049 15.9999 17
qa8fk 66127 66127 863353 16 0 clubs 16 09 128 14569024 56911 15.9998 25
qa8fk 66127 66127 863353 16 0 clubs 64 01 128 9700529 37893 15.9999 14
qa8fk 66127 66127 863353 16 0 clubs 64 03 128 11367601 44405 15.9999 18
qa8fk 66127 66127 863353 16 0 clubs 64 06 128 12192945 47629 15.9999 25
qa8fk 66127 66127 863353 16 0 clubs 64 09 128 14269936 55743 15.9997 32
qa8fk 66127 66127 863353 16 0 clubs 256 01 128 11134897 43496 15.9999 24
qa8fk 66127 66127 863353 16 0 clubs 256 03 128 11787441 46045 15.9999 22
qa8fk 66127 66127 863353 16 0 clubs 256 06 128 13999696 54687 15.9998 24
qa8fk 66127 66127 863353 16 0 clubs 256 09 128 14232080 55595 15.9998 33
qa8fm 66127 66127 863353 16 0 clubs 1 01 64 9434033 36852 15.9999 11
qa8fm 66127 66127 863353 16 0 clubs 1 03 64 9434033 36852 15.9999 11
qa8fm 66127 66127 863353 16 0 clubs 1 06 64 9999265 39060 15.9999 14
qa8fm 66127 66127 863353 16 0 clubs 1 09 64 17317457 67647 15.9999 31
qa8fm 66127 66127 863353 16 0 clubs 16 01 64 9434033 36852 15.9999 11
qa8fm 66127 66127 863353 16 0 clubs 16 03 64 9765553 38147 15.9999 13
qa8fm 66127 66127 863353 16 0 clubs 16 06 64 11580833 45238 15.9999 18
qa8fm 66127 66127 863353 16 0 clubs 16 09 64 14970193 58478 15.9998 30
qa8fm 66127 66127 863353 16 0 clubs 64 01 64 9960881 38910 15.9999 15
qa8fm 66127 66127 863353 16 0 clubs 64 03 64 11455153 44747 15.9999 18
qa8fm 66127 66127 863353 16 0 clubs 64 06 64 12345265 48224 15.9999 29
qa8fm 66127 66127 863353 16 0 clubs 64 09 64 14421056 56333 15.9998 29
qa8fm 66127 66127 863353 16 0 clubs 256 01 64 12583345 49154 15.9999 25
qa8fm 66127 66127 863353 16 0 clubs 256 03 64 13075377 51076 15.9999 28
qa8fm 66127 66127 863353 16 0 clubs 256 06 64 14057552 54913 15.9998 24
qa8fm 66127 66127 863353 16 0 clubs 256 09 64 14199808 55469 15.9997 30
qa8fm 66127 66127 863353 16 0 clubs 1 01 64 9434033 36852 15.9999 11
qa8fm 66127 66127 863353 16 0 clubs 1 03 64 9434033 36852 15.9999 11
qa8fm 66127 66127 863353 16 0 clubs 1 06 64 9999265 39060 15.9999 14
qa8fm 66127 66127 863353 16 0 clubs 1 09 64 17317457 67647 15.9999 31
qa8fm 66127 66127 863353 16 0 clubs 16 01 64 9434033 36852 15.9999 11
qa8fm 66127 66127 863353 16 0 clubs 16 03 64 9765553 38147 15.9999 13
qa8fm 66127 66127 863353 16 0 clubs 16 06 64 11580833 45238 15.9999 18
qa8fm 66127 66127 863353 16 0 clubs 16 09 64 14970193 58478 15.9998 30
qa8fm 66127 66127 863353 16 0 clubs 64 01 64 9960881 38910 15.9999 15
qa8fm 66127 66127 863353 16 0 clubs 64 03 64 11455153 44747 15.9999 18
qa8fm 66127 66127 863353 16 0 clubs 64 06 64 12345265 48224 15.9999 29
qa8fm 66127 66127 863353 16 0 clubs 64 09 64 14421056 56333 15.9998 29
qa8fm 66127 66127 863353 16 0 clubs 256 01 64 12583345 49154 15.9999 25
qa8fm 66127 66127 863353 16 0 clubs 256 03 64 13075377 51076 15.9999 28
qa8fm 66127 66127 863353 16 0 clubs 256 06 64 14057552 54913 15.9998 24
qa8fm 66127 66127 863353 16 0 clubs 256 09 64 14199808 55469 15.9997 30
qa8fm 66127 66127 863353 16 0 clubs 1 01 128 9434033 36852 15.9999 11
qa8fm 66127 66127 863353 16 0 clubs 1 03 128 9434033 36852 15.9999 11
qa8fm 66127 66127 863353 16 0 clubs 1 06 128 9911985 38719 15.9999 13
qa8fm 66127 66127 863353 16 0 clubs 1 09 128 16540785 64613 15.9999 36
qa8fm 66127 66127 863353 16 0 clubs 16 01 128 9434033 36852 15.9999 11
qa8fm 66127 66127 863353 16 0 clubs 16 03 128 9750705 38089 15.9999 13
qa8fm 66127 66127 863353 16 0 clubs 16 06 128 11532449 45049 15.9999 17
qa8fm 66127 66127 863353 16 0 clubs 16 09 128 14569024 56911 15.9998 25
qa8fm 66127 66127 863353 16 0 clubs 64 01 128 9700529 37893 15.9999 14
qa8fm 66127 66127 863353 16 0 clubs 64 03 128 11367601 44405 15.9999 18
qa8fm 66127 66127 863353 16 0 clubs 64 06 128 12192945 47629 15.9999 25
qa8fm 66127 66127 863353 16 0 clubs 64 09 128 14269936 55743 15.9997 32
qa8fm 66127 66127 863353 16 0 clubs 256 01 128 11134897 43496 15.9999 24
qa8fm 66127 66127 863353 16 0 clubs 256 03 128 11787441 46045 15.9999 22
qa8fm 66127 66127 863353 16 0 clubs 256 06 128 13999696 54687 15.9998 24
qa8fm 66127 66127 863353 16 0 clubs 256 09 128 14232080 55595 15.9998 33
radiation 223104 223104 7637688 16 0 clubs 1 01 64 1080796416 4221861 16 591
radiation 223104 223104 7637688 16 0 clubs 1 03 64 1080328704 4220034 16 590
radiation 223104 223104 7637688 16 0 clubs 1 06 64 746552576 2916221 16 590
radiation 223104 223104 7637688 16 0 clubs 1 09 64 668175872 2610062 16 614
radiation 223104 223104 7637688 16 0 clubs 16 01 64 1080541184 4220864 16 593
radiation 223104 223104 7637688 16 0 clubs 16 03 64 1072362752 4188917 16 592
radiation 223104 223104 7637688 16 0 clubs 16 06 64 752762880 2940480 16 596
radiation 223104 223104 7637688 16 0 clubs 16 09 64 924973056 3613176 16 631
radiation 223104 223104 7637688 16 0 clubs 64 01 64 1082032384 4226689 16 614
radiation 223104 223104 7637688 16 0 clubs 64 03 64 1013728256 3959876 16 589
radiation 223104 223104 7637688 16 0 clubs 64 06 64 782289920 3055820 16 592
radiation 223104 223104 7637688 16 0 clubs 64 09 64 1237897472 4835537 16 698
radiation 223104 223104 7637688 16 0 clubs 256 01 64 1083745792 4233382 16 591
radiation 223104 223104 7637688 16 0 clubs 256 03 64 1025293312 4005052 16 591
radiation 223104 223104 7637688 16 0 clubs 256 06 64 1102381824 4306179 16 717
radiation 223104 223104 7637688 16 0 clubs 256 09 64 1183770880 4624105 16 746
radiation 223104 223104 7637688 16 0 clubs 1 01 64 1080796416 4221861 16 591
radiation 223104 223104 7637688 16 0 clubs 1 03 64 1080328704 4220034 16 590
radiation 223104 223104 7637688 16 0 clubs 1 06 64 746552576 2916221 16 590
radiation 223104 223104 7637688 16 0 clubs 1 09 64 668175872 2610062 16 614
radiation 223104 223104 7637688 16 0 clubs 16 01 64 1080541184 4220864 16 593
radiation 223104 223104 7637688 16 0 clubs 16 03 64 1072362752 4188917 16 592
radiation 223104 223104 7637688 16 0 clubs 16 06 64 752762880 2940480 16 596
radiation 223104 223104 7637688 16 0 clubs 16 09 64 924973056 3613176 16 631
radiation 223104 223104 7637688 16 0 clubs 64 01 64 1082032384 4226689 16 614
radiation 223104 223104 7637688 16 0 clubs 64 03 64 1013728256 3959876 16 589
radiation 223104 223104 7637688 16 0 clubs 64 06 64 782289920 3055820 16 592
radiation 223104 223104 7637688 16 0 clubs 64 09 64 1237897472 4835537 16 698
radiation 223104 223104 7637688 16 0 clubs 256 01 64 1083745792 4233382 16 591
radiation 223104 223104 7637688 16 0 clubs 256 03 64 1025293312 4005052 16 591
radiation 223104 223104 7637688 16 0 clubs 256 06 64 1102381824 4306179 16 717
radiation 223104 223104 7637688 16 0 clubs 256 09 64 1183770880 4624105 16 746
radiation 223104 223104 7637688 16 0 clubs 1 01 128 1080796416 4221861 16 591
radiation 223104 223104 7637688 16 0 clubs 1 03 128 1080328704 4220034 16 590
radiation 223104 223104 7637688 16 0 clubs 1 06 128 745510400 2912150 16 592
radiation 223104 223104 7637688 16 0 clubs 1 09 128 666274048 2602633 16 1016
radiation 223104 223104 7637688 16 0 clubs 16 01 128 1080540672 4220862 16 593
radiation 223104 223104 7637688 16 0 clubs 16 03 128 1072480000 4189375 16 598
radiation 223104 223104 7637688 16 0 clubs 16 06 128 752900864 2941019 16 596
radiation 223104 223104 7637688 16 0 clubs 16 09 128 922669568 3604178 16 890
radiation 223104 223104 7637688 16 0 clubs 64 01 128 1081992960 4226535 16 607
radiation 223104 223104 7637688 16 0 clubs 64 03 128 1013277440 3958115 16 591
radiation 223104 223104 7637688 16 0 clubs 64 06 128 782368768 3056128 16 590
radiation 223104 223104 7637688 16 0 clubs 64 09 128 1223072512 4777627 16 701
radiation 223104 223104 7637688 16 0 clubs 256 01 128 1083668992 4233082 16 598
radiation 223104 223104 7637688 16 0 clubs 256 03 128 1025883392 4007357 16 634
radiation 223104 223104 7637688 16 0 clubs 256 06 128 1102992384 4308564 16 821
radiation 223104 223104 7637688 16 0 clubs 256 09 128 1183234560 4622010 16 655
raefsky3 21200 21200 1488768 16 0 clubs 1 01 64 2337024 9129 16 9
raefsky3 21200 21200 1488768 16 0 clubs 1 03 64 2337024 9129 16 9
raefsky3 21200 21200 1488768 16 0 clubs 1 06 64 3102976 12121 16 16
raefsky3 21200 21200 1488768 16 0 clubs 1 09 64 3694336 14431 16 23
raefsky3 21200 21200 1488768 16 0 clubs 16 01 64 2337024 9129 16 9
raefsky3 21200 21200 1488768 16 0 clubs 16 03 64 2344192 9157 16 9
raefsky3 21200 21200 1488768 16 0 clubs 16 06 64 3210240 12540 16 16
raefsky3 21200 21200 1488768 16 0 clubs 16 09 64 3813632 14897 16 24
raefsky3 21200 21200 1488768 16 0 clubs 64 01 64 2352896 9191 16 12
raefsky3 21200 21200 1488768 16 0 clubs 64 03 64 2438144 9524 16 16
raefsky3 21200 21200 1488768 16 0 clubs 64 06 64 4179712 16327 16 25
raefsky3 21200 21200 1488768 16 0 clubs 64 09 64 4572416 17861 16 27
raefsky3 21200 21200 1488768 16 0 clubs 256 01 64 3044864 11894 16 27
raefsky3 21200 21200 1488768 16 0 clubs 256 03 64 4396032 17172 16 24
raefsky3 21200 21200 1488768 16 0 clubs 256 06 64 4867840 19015 16 29
raefsky3 21200 21200 1488768 16 0 clubs 256 09 64 4822784 18839 16 29
raefsky3 21200 21200 1488768 16 0 clubs 1 01 64 2337024 9129 16 9
raefsky3 21200 21200 1488768 16 0 clubs 1 03 64 2337024 9129 16 9
raefsky3 21200 21200 1488768 16 0 clubs 1 06 64 3102976 12121 16 16
raefsky3 21200 21200 1488768 16 0 clubs 1 09 64 3694336 14431 16 23
raefsky3 21200 21200 1488768 16 0 clubs 16 01 64 2337024 9129 16 9
raefsky3 21200 21200 1488768 16 0 clubs 16 03 64 2344192 9157 16 9
raefsky3 21200 21200 1488768 16 0 clubs 16 06 64 3210240 12540 16 16
raefsky3 21200 21200 1488768 16 0 clubs 16 09 64 3813632 14897 16 24
raefsky3 21200 21200 1488768 16 0 clubs 64 01 64 2352896 9191 16 12
raefsky3 21200 21200 1488768 16 0 clubs 64 03 64 2438144 9524 16 16
raefsky3 21200 21200 1488768 16 0 clubs 64 06 64 4179712 16327 16 25
raefsky3 21200 21200 1488768 16 0 clubs 64 09 64 4572416 17861 16 27
raefsky3 21200 21200 1488768 16 0 clubs 256 01 64 3044864 11894 16 27
raefsky3 21200 21200 1488768 16 0 clubs 256 03 64 4396032 17172 16 24
raefsky3 21200 21200 1488768 16 0 clubs 256 06 64 4867840 19015 16 29
raefsky3 21200 21200 1488768 16 0 clubs 256 09 64 4822784 18839 16 29
raefsky3 21200 21200 1488768 16 0 clubs 1 01 128 2337024 9129 16 9
raefsky3 21200 21200 1488768 16 0 clubs 1 03 128 2337024 9129 16 9
raefsky3 21200 21200 1488768 16 0 clubs 1 06 128 3271168 12778 16 16
raefsky3 21200 21200 1488768 16 0 clubs 1 09 128 3674880 14355 16 23
raefsky3 21200 21200 1488768 16 0 clubs 16 01 128 2337024 9129 16 9
raefsky3 21200 21200 1488768 16 0 clubs 16 03 128 2344192 9157 16 9
raefsky3 21200 21200 1488768 16 0 clubs 16 06 128 3265536 12756 16 16
raefsky3 21200 21200 1488768 16 0 clubs 16 09 128 3786496 14791 16 26
raefsky3 21200 21200 1488768 16 0 clubs 64 01 128 2350080 9180 16 13
raefsky3 21200 21200 1488768 16 0 clubs 64 03 128 2428416 9486 16 13
raefsky3 21200 21200 1488768 16 0 clubs 64 06 128 3869184 15114 16 24
raefsky3 21200 21200 1488768 16 0 clubs 64 09 128 4431104 17309 16 26
raefsky3 21200 21200 1488768 16 0 clubs 256 01 128 2960128 11563 16 27
raefsky3 21200 21200 1488768 16 0 clubs 256 03 128 4380672 17112 16 24
raefsky3 21200 21200 1488768 16 0 clubs 256 06 128 4529920 17695 16 25
raefsky3 21200 21200 1488768 16 0 clubs 256 09 128 4794624 18729 16 31
raefsky4 19779 19779 674195 16 0 clubs 1 01 64 2523481 9864 15.9895 31
raefsky4 19779 19779 674195 16 0 clubs 1 03 64 2533465 9903 15.9895 31
raefsky4 19779 19779 674195 16 0 clubs 1 06 64 2782553 10876 15.9904 32
raefsky4 19779 19779 674195 16 0 clubs 1 09 64 4307984 16837 15.9923 35
raefsky4 19779 19779 674195 16 0 clubs 16 01 64 2482521 9704 15.9893 31
raefsky4 19779 19779 674195 16 0 clubs 16 03 64 2649945 10358 15.99 31
raefsky4 19779 19779 674195 16 0 clubs 16 06 64 3047769 11912 15.9913 40
raefsky4 19779 19779 674195 16 0 clubs 16 09 64 3978169 15548 15.9925 38
raefsky4 19779 19779 674195 16 0 clubs 64 01 64 2606937 10190 15.9898 31
raefsky4 19779 19779 674195 16 0 clubs 64 03 64 3001945 11733 15.9911 31
raefsky4 19779 19779 674195 16 0 clubs 64 06 64 3561024 13920 15.9897 36
raefsky4 19779 19779 674195 16 0 clubs 64 09 64 4310592 16848 15.9915 38
raefsky4 19779 19779 674195 16 0 clubs 256 01 64 3169369 12387 15.9916 31
raefsky4 19779 19779 674195 16 0 clubs 256 03 64 3279705 12818 15.9919 39
raefsky4 19779 19779 674195 16 0 clubs 256 06 64 4012928 15682 15.9942 44
raefsky4 19779 19779 674195 16 0 clubs 256 09 64 4180032 16338 15.9912 46
raefsky4 19779 19779 674195 16 0 clubs 1 01 64 2523481 9864 15.9895 31
raefsky4 19779 19779 674195 16 0 clubs 1 03 64 2533465 9903 15.9895 31
raefsky4 19779 19779 674195 16 0 clubs 1 06 64 2782553 10876 15.9904 32
raefsky4 19779 19779 674195 16 0 clubs 1 09 64 4307984 16837 15.9923 35
raefsky4 19779 19779 674195 16 0 clubs 16 01 64 2482521 9704 15.9893 31
raefsky4 19779 19779 674195 16 0 clubs 16 03 64 2649945 10358 15.99 31
raefsky4 19779 19779 674195 16 0 clubs 16 06 64 3047769 11912 15.9913 40
raefsky4 19779 19779 674195 16 0 clubs 16 09 64 3978169 15548 15.9925 38
raefsky4 19779 19779 674195 16 0 clubs 64 01 64 2606937 10190 15.9898 31
raefsky4 19779 19779 674195 16 0 clubs 64 03 64 3001945 11733 15.9911 31
raefsky4 19779 19779 674195 16 0 clubs 64 06 64 3561024 13920 15.9897 36
raefsky4 19779 19779 674195 16 0 clubs 64 09 64 4310592 16848 15.9915 38
raefsky4 19779 19779 674195 16 0 clubs 256 01 64 3169369 12387 15.9916 31
raefsky4 19779 19779 674195 16 0 clubs 256 03 64 3279705 12818 15.9919 39
raefsky4 19779 19779 674195 16 0 clubs 256 06 64 4012928 15682 15.9942 44
raefsky4 19779 19779 674195 16 0 clubs 256 09 64 4180032 16338 15.9912 46
raefsky4 19779 19779 674195 16 0 clubs 1 01 128 2520921 9854 15.9894 31
raefsky4 19779 19779 674195 16 0 clubs 1 03 128 2539865 9928 15.9895 31
raefsky4 19779 19779 674195 16 0 clubs 1 06 128 2694233 10531 15.9901 29
raefsky4 19779 19779 674195 16 0 clubs 1 09 128 4061200 15873 15.9918 32
raefsky4 19779 19779 674195 16 0 clubs 16 01 128 2481753 9701 15.9893 31
raefsky4 19779 19779 674195 16 0 clubs 16 03 128 2647129 10347 15.9899 31
raefsky4 19779 19779 674195 16 0 clubs 16 06 128 3038553 11876 15.9912 29
raefsky4 19779 19779 674195 16 0 clubs 16 09 128 3928784 15359 15.9882 30
raefsky4 19779 19779 674195 16 0 clubs 64 01 128 2542937 9940 15.9895 31
raefsky4 19779 19779 674195 16 0 clubs 64 03 128 2949721 11529 15.991 31
raefsky4 19779 19779 674195 16 0 clubs 64 06 128 3504192 13698 15.9896 32
raefsky4 19779 19779 674195 16 0 clubs 64 09 128 4176704 16325 15.9912 35
raefsky4 19779 19779 674195 16 0 clubs 256 01 128 2925145 11433 15.9909 31
raefsky4 19779 19779 674195 16 0 clubs 256 03 128 3055449 11942 15.9913 32
raefsky4 19779 19779 674195 16 0 clubs 256 06 128 3899504 15243 15.9906 39
raefsky4 19779 19779 674195 16 0 clubs 256 09 128 4232560 16544 15.9914 37
rail2586 2586 923269 8011362 16 0 clubs 1 01 64 246589968 967126 15.9358 20452
rail2586 2586 923269 8011362 16 0 clubs 1 03 64 246778640 967863 15.9359 20190
rail2586 2586 923269 8011362 16 0 clubs 1 06 64 246020624 964920 15.9354 20190
rail2586 2586 923269 8011362 16 0 clubs 1 09 64 217971792 854577 15.9415 21526
rail2586 2586 923269 8011362 16 0 clubs 16 01 64 246589968 967126 15.9358 20452
rail2586 2586 923269 8011362 16 0 clubs 16 03 64 244586256 959299 15.9353 20492
rail2586 2586 923269 8011362 16 0 clubs 16 06 64 231712944 909070 15.9307 20672
rail2586 2586 923269 8011362 16 0 clubs 16 09 64 205324112 803573 15.9697 21153
rail2586 2586 923269 8011362 16 0 clubs 64 01 64 246397712 966375 15.9358 20707
rail2586 2586 923269 8011362 16 0 clubs 64 03 64 242228160 950087 15.9347 20210
