matrix,rows,cols,nonzeros,symmetrize,blocking_algo,tau,row_block_size,col_block_size,use_pattern,sim_use_groups,sim_measure,reorder,exp_name,b_cols,warmup,exp_repetitions,multiplication_algo,n_streams,time_to_block,time_to_merge,time_to_compare,VBR_nzcount,VBR_nzblocks_count,VBR_average_height,VBR_longest_row,merge_counter,comparison_counter,average_merge_tau,average_row_distance,avg_time_multiply,std_time_multiply,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,5,0.001000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_4096_e_BCSR_reord,4096,1,5,6,4,352663.000000,799.000000,351504.000000,63668224,972,255.868317,32,303,101518,0.000000,2418.511475,2.593741,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_4096_e_BELLPACK_no_block,4096,1,5,3,4,0.000000,0.000000,0.000000,67010560,1023,255.874878,32,0,0,0.000000,0.000000,2.434906,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_4096_e_CUTLASS_BELLPACK,4096,1,5,8,4,0.000000,0.000000,0.000000,67010560,1023,255.874878,32,0,0,0.000000,0.000000,2.672083,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_512_e_BCSR_no_reord,512,1,5,6,4,0.000000,0.000000,0.000000,67010560,1023,255.874878,32,0,0,0.000000,0.000000,2.275021,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,5,0.001000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_512_e_BCSR_reord,512,1,5,6,4,361842.000000,834.000000,359735.000000,63668224,972,255.868317,32,303,101518,0.000000,2418.511475,2.009798,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_512_e_BELLPACK_no_block,512,1,5,3,4,0.000000,0.000000,0.000000,67010560,1023,255.874878,32,0,0,0.000000,0.000000,0.513549,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_512_e_CUTLASS_BELLPACK,512,1,5,8,4,0.000000,0.000000,0.000000,67010560,1023,255.874878,32,0,0,0.000000,0.000000,0.556634,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_8192_e_BCSR_no_reord,8192,1,5,6,4,0.000000,0.000000,0.000000,67010560,1023,255.874878,32,0,0,0.000000,0.000000,2.995872,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,5,0.001000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_8192_e_BCSR_reord,8192,1,5,6,4,358534.000000,792.000000,356832.000000,63668224,972,255.868317,32,303,101518,0.000000,2418.511475,2.623968,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_8192_e_BELLPACK_no_block,8192,1,5,3,4,0.000000,0.000000,0.000000,67010560,1023,255.874878,32,0,0,0.000000,0.000000,3.986515,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_8192_e_CUTLASS_BELLPACK,8192,1,5,8,4,0.000000,0.000000,0.000000,67010560,1023,255.874878,32,0,0,0.000000,0.000000,5.075232,0.000000,
